session_id,listened_artists
485029,12375
514339,8042622
514988,5597
516369,23071970
566129,657435
578618,14
579068,48106
580979,"22626036,0"
595448,6443
601138,55828
604669,19723514
612588,28775
619839,29837638
626789,41850372
636939,297472
639298,8440081
648888,37149098
671479,641955
673338,11096117
680219,41918671
681719,11096117
705238,8957242
708749,"17812660,33079"
709619,41971201
714418,41290862
47648,5241484
72378,4330967
93638,1011493
104498,18360533
117418,30183060
119679,14
136548,19428615
145288,12264
146539,439
160129,16246023
162589,9423
170639,32713463
202168,3461098
226128,5045691
229188,3319
264118,16513708
275259,193520
282308,6105541
288838,8274458
299679,523212
302758,9713866
305708,485682
311608,74
313179,21522356
315009,19645727
316008,53235
334019,7915
338028,150
348508,32713463
348728,32713463
375069,10845
379868,297472
386418,11996048
398968,910
408778,41391006
416029,1295197
449409,2170423
458079,33089263
472518,20325
474469,467924
476539,39063012
486638,3107639
511498,5461
519079,66
521728,207984
525718,22036
542618,17567779
562058,13667
568258,208141
587399,14103
590258,199145
619108,19613374
619399,29837638
619458,29837638
644099,"7415206,21808338"
652448,7731186
669128,2170123
675249,35411
681189,19723514
681609,11096117
699859,19723514
709308,41971201
178,5210
4809,209925
63579,1369257
101169,9754069
132238,55314
135718,4860306
156329,11907638
170488,32713463
193378,9928600
193458,9928600
218148,1191
226099,1771
230189,2592
233209,16813
266279,6011808
266758,21373
272488,16246023
275348,63716
312629,30420457
313918,16246212
319489,1122
336139,4988942
343149,18726711
344859,9711459
352559,3083
367459,52634
367879,11809176
368918,221
384929,10216
385509,847562
417898,234878
423159,30863674
438319,32953448
439588,5787977
443319,27754874
476519,30305
491778,1013803
503719,45702
525259,5966
537838,3260886
548879,35249881
564089,24877
580439,16246023
604659,19723514
620379,19613374
633508,188539
673179,38511655
714009,4988942
1078,16685032
53228,209156
71738,823841
94049,5017535
104348,2424531
104499,55828
112769,5054871
120058,1357924
124458,297472
135149,2402656
145278,12264
153668,7731186
154269,23724921
157498,23180899
161818,4172
190538,2522552
193439,9928600
193489,9928600
231118,9480
231828,30564
254238,50754
256389,16853
260519,16840003
262789,297472
273388,25620
303959,1011712
327579,37010023
331209,2402656
333408,4297
333988,7915
348559,32713463
381718,3930
381759,3930
381798,3930
393728,18360533
397068,4988942
397798,962734
403979,15938410
404598,11893421
433679,8280
434719,15035928
449419,11893421
450649,18899488
458059,38426112
491358,1054455
504749,13540643
526378,184563
536139,19723514
548828,40567
550509,52634
560358,38146825
563258,439
571479,5306
572028,25620
579938,"0,17464"
596418,5054871
603148,133
619509,29837638
637009,11218631
650389,32231844
659559,28482121
679469,18598943
689678,38511655
705339,41025965
709348,41971201
709378,41971201
709509,41971201
709738,41971201
709898,41971201
58798,3306864
59309,27537
62739,830960
67959,814382
87268,18392
93938,5017535
93999,5017535
97419,910
117439,30183060
155039,2424531
163658,4816043
168019,1143
170328,32713463
189188,9981673
191298,24030325
223688,1337
225428,6656
233039,9559782
252338,44233
283888,211450
286619,234896
344418,33071123
348128,816453
362039,27023032
368708,4156
404778,4227444
406068,14701502
459268,8487
461118,10756276
472519,20325
501108,5304
512778,29396129
536099,19723514
559969,4988942
582208,41821
592738,6655
626609,4178
639958,74
657028,41821
674558,30183060
678899,44644
689709,38511655
695168,8446458
699749,30183060
2039,2599054
20719,7955
49899,550140
61278,12230609
64449,26510648
106949,1011712
121589,14174
121729,5306
138508,8528918
138588,20597579
152229,5824
166639,962734
169889,35723
170358,32713463
170438,32713463
173398,19904468
183409,7772989
184328,"16685032,0"
191188,24030325
193579,9928600
203838,673
204658,23456539
209859,18531301
229849,16685032
242348,15035928
283598,9510
295058,8042622
296878,909
314438,208141
334059,7915
336328,14
344728,12825440
348608,32713463
361599,3354
374169,14
382378,3651712
390978,25360893
407878,299065
420189,37234723
442428,12327310
445619,14982342
448149,2359559
448408,30737821
466468,150
477539,31603
480158,2265
498068,36420141
503369,23724921
505899,5301
514188,45514
518559,40626239
542538,35441396
550839,12719146
568519,1236
579099,48106
585898,58176
597688,10219774
601029,12327310
611618,407071
619419,19613374
619728,19613374
619818,29837638
649658,21989885
661858,16704867
665118,5422927
706399,16685032
1918,28729
9988,721056
11918,24427442
36909,20653
36939,20653
57489,4330967
62608,35723
75129,15
84288,36226232
112859,10671046
117328,30183060
117358,30183060
118818,859
124579,30156507
129638,9754069
151889,7914
155788,11996048
156019,6443
159689,33263320
161368,55314
161928,962734
170258,32713463
170599,32713463
177289,10067
188229,3009691
191149,24030325
191159,24030325
195179,20053025
217879,234896
220248,4148
222938,11388445
228178,12719146
238719,2966307
244148,16110633
258009,14349430
276468,439
294378,20325
295438,19064964
344239,135
349298,199145
368429,5301
393069,8763
394358,20325
398619,10718254
405779,16229880
417709,8280
455119,31603
458069,38426112
468818,5591304
476049,7309304
479288,363
535339,4330967
558269,18727775
568439,481540
579088,48106
579089,48106
584079,13667
587238,23724921
596179,18445702
602349,747138
603879,12719146
611319,55097
616898,35720313
619529,29837638
620838,"0,20666344"
643988,"7415206,21808338"
652018,33546426
662758,3420
672838,38511655
708868,"17812660,33079"
712709,23724921
36938,20653
72448,4330967
93998,5017535
94078,5017535
105398,234878
158538,962734
161939,962734
168589,51937
175249,30183060
177728,839
177958,13703464
186509,16365753
186808,234896
188208,3009691
216568,27714934
220428,2424531
223198,14103
226328,31071
231418,10877
233029,9559782
242569,29057
243178,12540189
262858,297472
267148,24130613
295078,31213
296948,1243262
314419,209925
322299,14836322
325428,57703
334118,7915
355129,3315649
378679,37097
380239,1142640
390268,20325
396778,25055540
412338,4330967
437449,4771558
442188,2831563
486088,19195
489528,8842641
492708,41391006
493989,15183927
498879,34813673
499089,28534915
501029,439
512479,40643
513558,962734
516319,2359559
524698,2402656
524989,41821
536109,19723514
544568,51937
552339,18091806
556549,24378
574669,7713
606139,3260886
607488,199145
672309,35723
681129,44233
691289,37758349
709179,"17812660,33079"
710118,41994961
710288,38012020
714619,41290862
8098,695196
23579,826406
56448,39799928
94058,5017535
105679,44233
106929,1011712
117348,30183060
119369,316
122568,321
125559,40703
194229,209176
199479,1037496
210289,207984
254499,5306
262798,297472
268428,2479126
274738,16246212
296909,909
299218,17398157
334308,82
348699,32713463
375568,9680
379799,297472
381669,3930
391969,10168
412318,531096
423039,30863674
439368,16853
443318,27754874
443739,11996048
455079,4330967
456258,11818
466698,74
476788,1098596
497778,463097
502818,208141
542039,14103
544689,17119385
566149,657435
580849,32713463
599728,16246212
604959,40782156
611399,55097
618999,29837638
620019,19613374
620179,19613374
654409,330372
664378,41850592
689738,38511655
702928,40480949
708728,"33079,17812660"
46249,8326654
56739,1154208
81489,186181
84738,208141
86568,7860
104198,41821
104218,41821
108858,32667009
136389,14060646
145729,18727775
148188,3084
152179,5824
170579,32713463
172049,14317
228359,35720313
235628,9421
257938,154
268558,38544176
282919,15928953
293129,16052260
337828,42448112
362698,35717
374498,30183060
382379,3651712
386929,14388245
389988,2793018
392609,6197
407918,33807
412248,4595
412628,5054871
414858,199064
420408,18
432369,29378742
443338,27754874
449509,13667
485919,16246023
488079,7262876
488779,11162738
495188,786698
529089,485337
541969,8280
559408,2488612
582129,198117
612578,5283
617849,20965616
621379,673
647618,19428161
649738,33722188
680238,41918671
689438,38849208
709019,17812660
709178,17812660
709189,17812660
709298,41971201
709408,41971201
709429,41971201
712888,41918671
10908,8763
38189,9116795
94118,5017535
101278,9754069
101478,32971954
107558,3249046
117178,30183060
117349,30183060
144568,19723514
144728,9295611
152218,5824
188719,12269354
205848,2153386
207279,44233
207988,4657810
246728,30542493
274099,41821
298648,459
299599,5551203
333989,7915
357309,4216031
365309,278
374248,4339365
380368,197801
387019,28653
408328,31213
428848,10813435
481089,33949501
485159,22771822
493779,35441396
521539,1034484
546549,829421
548258,234878
548889,19766999
550259,18158
557439,13273560
563878,45702
569169,37141299
579069,48106
609289,5468032
620158,29837638
630479,22596630
636089,3497184
649808,33722188
653728,19794734
661109,962734
664888,41850592
709879,41971201
710159,41994961
712778,11818
4559,485337
37949,11359076
100818,21130714
101129,9754069
108879,32667009
117259,30183060
127428,3249046
149098,8042622
152288,5824
154448,19211115
163039,28146812
170368,32713463
170468,32713463
191129,24030325
191248,24030325
194658,14103
197158,6140
201868,7713
209479,16246023
226159,7106714
232259,30183060
268029,7332
270599,827924
282319,54536
291709,19298235
302708,9713866
302738,9713866
348618,32713463
357549,3080
373288,8143
373618,41595877
389788,6655
402889,10048863
422899,2793392
428209,567
431038,10219774
461948,847562
472609,2150827
508198,25620910
514979,5597
534348,54489
536909,9680
544468,28146812
582269,6497434
586488,11996048
587028,19197
601039,15061864
638579,36799142
638719,57763
662049,36512312
667578,36857846
667588,36857846
689588,37149098
2368,4179598
9638,8763
18378,38187231
28528,831173
34989,2888263
57509,241353
72149,8219454
87298,18392
98088,673
101249,9754069
101939,5306
104199,41821
113279,112
134498,1211538
143518,256901
145339,12264
152208,5824
156429,28629233
160999,2424531
165119,46077
170278,32713463
170729,2875604
173128,16246212
177959,13703464
189339,40080
191378,24030325
191718,1011712
193559,9928600
238068,12511837
241868,13667
246498,18727775
253329,55135
260669,23724921
288888,25620
321299,9371731
331799,49335
334669,468347
341668,62132
344388,33071123
348578,32713463
349288,199145
355228,3508304
357599,9188
367279,7713
389089,11996048
391128,8443667
394858,30562
399489,17536691
405388,23724921
420529,10223259
459829,44087
488988,44233
530118,1337
536198,19723514
577209,18851355
602038,4250656
622669,"0,19906559"
638528,36799142
646729,11996048
664289,22244873
689508,38849208
709369,41971201
709769,41971201
48388,12326934
127758,31213
129278,12560
141459,459
145298,12264
154978,9510
160398,9422
189579,21982
191409,24030325
191698,1011712
204519,10980273
274478,10939
289628,4270953
295699,9337
296288,3076656
305349,4988942
333998,7915
338458,940249
347338,15944
348639,32713463
357629,3102448
429958,207984
434829,11177050
439598,45692
442179,2831563
442198,2831563
445389,20129871
466469,150
468678,4148
495059,346
496279,52634
498309,30279078
501838,688
566579,6655
593078,27058172
597318,11218631
598389,30960
601728,11162738
603929,12719146
620239,19613374
620499,19613374
649818,33722188
650378,32231844
651798,994
652178,31213
652559,5461
653669,19794734
673369,11096117
691218,23180899
700169,2687189
11508,201352
21759,6032975
46518,5768984
62818,12179
79428,11060920
101319,9754069
104038,33807
111629,43930
117299,30183060
117309,30183060
127979,2488612
155248,10518111
157978,12618
158058,26764
159729,14687166
189988,46017
251219,41821
260668,23724921
285018,18899488
297808,463097
331118,12719146
344888,5301
348638,32713463
372798,4339365
393719,2719924
398389,439
405839,11996048
410689,185517
421619,766877
427779,14230
437978,55314
455678,16246212
477248,5047447
486338,8689490
492269,407071
497879,25620
499129,"1729,112"
506518,39746031
529538,6655
530108,1337
536169,19723514
560359,38146825
583508,10077
594369,9836586
606749,2150827
619058,19613374
619478,29837638
624169,25360893
629148,2424531
629409,478207
647589,19428161
695608,439
700979,46414
709328,41971201
712949,41918671
1398,507195
76718,208141
93288,30805700
100808,2522552
101109,9754069
117268,30183060
128268,5461
146138,2831563
176128,33274180
192369,11150550
199489,1037496
203288,"6709,0"
226399,4190
259568,29326
260289,18949176
276198,5461
286018,1013803
287858,12540189
291068,31213
292049,321
327078,3461098
327409,962734
344378,33071123
385499,673
386428,16813
389609,2417806
412059,30183060
421108,34879334
422398,13242829
442258,2831563
443398,27754874
447899,25560
471119,12787079
485649,667614
490748,38290194
531689,1019623
532868,30690
537988,13703464
590758,11999368
626169,34651954
646349,19723514
664809,41850592
667569,36857846
668788,17978
671268,19723514
672789,38511655
708729,33079
709489,41971201
713219,439
5758,42303672
23938,666375
37549,4330967
64118,910
68489,5320136
76359,3222118
106359,45702
106938,1011712
107568,14349430
118428,11192955
123849,11996048
129399,349204
137589,196536
137869,7622410
142129,10845
142388,406120
144389,363
149598,30965
152728,2
157038,1295197
157878,20802767
173089,2986358
178858,31213
184649,25748498
190519,23811289
191268,24030325
209478,16246023
250519,5301
252329,6655
252378,10570666
253398,187407
291458,10255803
328788,3196
344458,33071123
379879,297472
386528,439
468679,4148
493579,13690991
496209,2578468
530109,1337
536179,19723514
542089,280
562958,43934
566419,11162738
582289,6497434
620408,29837638
643508,"24373201,28563611"
664958,41850592
675969,51937
107109,1224101
116228,278
138028,45702
138679,5301
143968,32733
155259,18760885
158548,962734
161918,962734
170298,32713463
170359,32713463
196069,4657626
200498,35068328
223319,439
241939,2170434
257569,55838
272489,16246023
289949,27680914
293359,55314
295638,13667
324348,12399670
334718,74
348668,32713463
379239,13142988
392198,15269169
397788,17889740
412289,30795
448549,40532081
456869,35723
482449,325977
486428,11162738
501759,12804943
535368,1034484
550988,406120
563748,935656
599738,16246212
602639,18851355
620969,9754069
646758,"16734997,11996048"
649659,21989885
649778,33722188
659709,20991
664248,22244873
664488,41850592
681499,38511655
698959,20685
709088,"33079,17812660"
709729,41971201
710729,36799142
713269,4330967
60578,19867769
63569,1369257
87588,18392
94019,5017535
99318,14
105278,3196
111088,5526757
117279,30183060
117288,30183060
117379,30183060
117389,30183060
129639,9754069
134858,26407
170418,32713463
189279,40080
193479,9928600
207158,531096
232529,40673
233249,18955308
236039,4048853
245148,"2239551,2187135"
253078,13554
289618,4270953
